Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2025-02-07,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-02-07,CHRISTIES BEACH,5165,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,CLAPHAM,5062,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,CLAPHAM,5062,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,CLEARVIEW,5085,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,COOBER PEDY,5723,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,COOBER PEDY,5723,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,COOBER PEDY,5723,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,CROYDON PARK,5008,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-02-07,CROYDON PARK,5008,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,CUMBERLAND PARK,5041,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,DARLINGTON,5047,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,DAVENPORT,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-02-07,DIREK,5110,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,EASTWOOD,5063,OFFENCES AGAINST PROPERTY,OTHER OFFENCES AGAINST PROPERTY,Other offences against property,1
2025-02-07,EASTWOOD,5063,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,EDEN HILLS,5050,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,EDWARDSTOWN,5039,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-02-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-02-07,ELIZABETH,5112,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,ELIZABETH PARK,5113,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2025-02-07,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2025-02-07,ENFIELD,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,EVANSTON,5116,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,EXETER,5019,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,FAIRVIEW PARK,5126,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,FLAGSTAFF HILL,5159,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,FOX,5272,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,FULHAM GARDENS,5024,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,FULHAM GARDENS,5024,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,FULLARTON,5063,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,GAWLER,5118,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,GAWLER EAST,5118,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,GAWLER WEST,5118,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2025-02-07,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,GEPPS CROSS,5094,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,GILBERTON,5081,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,GILLES PLAINS,5086,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,GILLES PLAINS,5086,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,GLADSTONE,5473,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,GLENELG,5045,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,GLENELG EAST,5045,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-02-07,GLENELG NORTH,5045,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-02-07,GLENELG SOUTH,5045,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,GLENELG SOUTH,5045,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,GLENELG SOUTH,5045,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,GLENELG SOUTH,5045,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON NEC,Other offences against the person nec,1
2025-02-07,GLENGOWRIE,5044,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,GRANGE,5022,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1
2025-02-07,GREENACRES,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,GREENACRES,5086,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,GREENACRES,5086,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,HAPPY VALLEY,5159,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-02-07,HAPPY VALLEY,5159,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,HECTORVILLE,5073,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,HENDON,5014,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,HENLEY BEACH SOUTH,5022,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-02-07,HENLEY BEACH SOUTH,5022,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,HOLDEN HILL,5088,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-02-07,HOLDEN HILL,5088,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,IWANTJA,0872,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,KALKA,0872,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,KANGARILLA,5157,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,KANGARILLA,5157,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,KANGARILLA,5157,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1
2025-02-07,KANGARILLA,5157,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1
2025-02-07,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,KILKENNY,5009,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,LEWISTON,5501,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,LITTLEHAMPTON,5250,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,LOBETHAL,5241,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,MARINO,5049,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,MARLESTON,5033,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,MAWSON LAKES,5095,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,MCLAREN VALE,5171,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-02-07,MCLAREN VALE,5171,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,4
2025-02-07,MEDINDIE,5081,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2025-02-07,MILE END SOUTH,5031,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,MILLICENT,5280,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,MITCHELL PARK,5043,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,MITCHELL PARK,5043,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,MODBURY,5092,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,3
2025-02-07,MODBURY,5092,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,MODBURY NORTH,5092,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-02-07,MODBURY NORTH,5092,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-02-07,MODBURY NORTH,5092,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2025-02-07,MODBURY NORTH,5092,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,MODBURY NORTH,5092,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,MOUNT BARKER,5251,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
2025-02-07,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,2
2025-02-07,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-02-07,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-02-07,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,MUNNO PARA,5115,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,MURRAY BRIDGE,5253,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,NARACOORTE,5271,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,NARACOORTE,5271,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,NARACOORTE,5271,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,NELSHABY,5540,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,NEW PORT,5015,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,NEWTON,5074,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2025-02-07,NEWTON,5074,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,3
2025-02-07,NOARLUNGA CENTRE,5168,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,NOARLUNGA DOWNS,5168,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,NORTH ADELAIDE,5006,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,NORTHFIELD,5085,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1
2025-02-07,NORTH HAVEN,5018,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL ASSAULT AND RELATED OFFENCES,Aggravated sexual assault,7
2025-02-07,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL ASSAULT AND RELATED OFFENCES,Non-aggravated sexual assault,3
2025-02-07,NURIOOTPA,5355,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2025-02-07,O' HALLORAN HILL,,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,OLD REYNELLA,5161,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,PARADISE,5075,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,PARADISE,5075,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-02-07,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,PARA HILLS,5096,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON NEC,Other offences against the person nec,1
2025-02-07,PARKSIDE,5063,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2025-02-07,PARUNA,5311,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,PAYNEHAM,5070,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,POINT PEARCE,5573,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,POORAKA,5095,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2025-02-07,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-02-07,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-02-07,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,PORT AUGUSTA WEST,5700,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,PORT LINCOLN,5606,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-02-07,PORT PIRIE,5540,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",1
2025-02-07,PORT PIRIE,5540,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2025-02-07,PORT PIRIE SOUTH,5540,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,PORT PIRIE SOUTH,5540,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,PORT PIRIE WEST,5540,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,PORT VICTORIA,5573,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,PROSPECT,5082,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,PROSPECT,5082,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-02-07,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,3
2025-02-07,QUEENSTOWN,5014,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,RENOWN PARK,5008,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2025-02-07,RICHMOND,5033,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,RIDGEHAVEN,5097,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,RIVERLEA PARK,5120,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-02-07,ROSEWATER,5013,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2025-02-07,ROYAL PARK,5014,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,ROYAL PARK,5014,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2025-02-07,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-02-07,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2025-02-07,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,SALISBURY EAST,5109,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-02-07,SALISBURY NORTH,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2025-02-07,SEACLIFF PARK,5049,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-02-07,SEACOMBE GARDENS,5047,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,SEAFORD MEADOWS,5169,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-02-07,SEAFORD MEADOWS,5169,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,SEMAPHORE SOUTH,5019,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-02-07,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,SMITHFIELD PLAINS,5114,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,4
2025-02-07,SMITHFIELD PLAINS,5114,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-02-07,SOUTH PLYMPTON,5038,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3
2025-02-07,ST CLAIR,5011,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,STEPNEY,5069,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1
2025-02-07,STIRLING NORTH,5710,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-02-07,ST MARYS,5042,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-02-07,ST PETERS,5069,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-02-07,TAPEROO,5017,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
